idTicket,idEmpresa,empresaNombre,idUsuario,fechaEmision,horaEmision,metodoPago,estacion,lineas,baseImponible,iva,total,moneda,tipoDocumento
T-12D95A77B219,EMP003,Transporte_03 S.L.,EMP003-U001,2025-01-25,09:55:32,Tarjeta de empresa,"{'id': '4975', 'nombre': 'REPSOL', 'provincia': 'GIRONA', 'municipio': 'SALT', 'direccion': 'CAMI DES CARLIS, 10', 'lat': 41.975917, 'lon': 2.795611, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 52.39, 'precioUnitario': 1.568, 'importe': 82.15}]",67.89,14.26,82.15,EUR,Factura simplificada
T-C7CCD68553B3,EMP003,Transporte_03 S.L.,EMP003-U001,2025-06-27,07:13:47,Tarjeta de empresa,"{'id': '831', 'nombre': 'ANROROIL', 'provincia': 'ALMERÍA', 'municipio': 'VÉLEZ-BLANCO', 'direccion': 'CARRETERA C-321, PJE.CAÑADA DE NAVARRO KM 000000 KM. 162', 'lat': 37.678111, 'lon': -2.090333, 'grupo': 'ANROROIL', 'nifEmpresa': 'J56218506'}","[{'producto': 'Gasolina 98 E5', 'litros': 57.64, 'precioUnitario': 1.702, 'importe': 98.1}]",81.07,17.03,98.1,EUR,Factura simplificada
T-CD5AB4025CD0,EMP003,Transporte_03 S.L.,EMP003-U001,2025-02-01,00:47:05,Tarjeta de empresa,"{'id': '10545', 'nombre': 'GASONAVA', 'provincia': 'TOLEDO', 'municipio': 'NAVALUCILLOS (LOS)', 'direccion': 'CARRERA DE CABALLOS, S/N.', 'lat': 39.671771, 'lon': -4.645395, 'grupo': 'GASONAVA', 'nifEmpresa': 'C99965048'}","[{'producto': 'Gasolina 95 E5', 'litros': 49.12, 'precioUnitario': 1.522, 'importe': 74.76}]",61.79,12.97,74.76,EUR,Factura simplificada
T-05093C45C398,EMP003,Transporte_03 S.L.,EMP003-U001,2025-01-14,19:06:12,Tarjeta de empresa,"{'id': '240', 'nombre': 'AVANZA ENERGY', 'provincia': 'ALICANTE', 'municipio': 'ALICANTE/ALACANT', 'direccion': 'CARRETERA OCAÑA KM. 7', 'lat': 38.344917, 'lon': -0.518333, 'grupo': 'AVANZA ENERGY', 'nifEmpresa': 'D62961941'}","[{'producto': 'Gasóleo Premium', 'litros': 48.03, 'precioUnitario': 1.544, 'importe': 74.16}]",61.29,12.87,74.16,EUR,Factura simplificada
T-2A4B72549E9F,EMP003,Transporte_03 S.L.,EMP003-U001,2025-05-13,20:13:42,Tarjeta de empresa,"{'id': '2483', 'nombre': 'ESCLATOIL', 'provincia': 'BARCELONA', 'municipio': 'TERRASSA', 'direccion': 'AVENIDA JOSEP TARRADELLAS,DE, 2', 'lat': 41.570083, 'lon': 2.004694, 'grupo': 'ESCLATOIL', 'nifEmpresa': 'Z62655113'}","[{'producto': 'Gasolina 98 E5', 'litros': 59.95, 'precioUnitario': 1.725, 'importe': 103.41}]",85.46,17.95,103.41,EUR,Factura simplificada
T-B18081C9B6EC,EMP003,Transporte_03 S.L.,EMP003-U001,2025-01-27,05:30:00,Tarjeta de empresa,"{'id': '9598', 'nombre': 'GALP', 'provincia': 'SEVILLA', 'municipio': 'BOLLULLOS DE LA MITACIÓN', 'direccion': 'POLIGONO POLÍGONO INDUSTRIAL P.I.B.O. - PARC. 295 Y 296, 295', 'lat': 37.350444, 'lon': -6.138417, 'grupo': 'GALP', 'nifEmpresa': 'A28559573'}","[{'producto': 'Gasolina 95 E5', 'litros': 47.84, 'precioUnitario': 1.529, 'importe': 73.15}]",60.45,12.7,73.15,EUR,Factura simplificada
T-DADBEB7E3294,EMP003,Transporte_03 S.L.,EMP003-U001,2025-07-05,20:35:31,Tarjeta de empresa,"{'id': '2787', 'nombre': 'CEPSA', 'provincia': 'BURGOS', 'municipio': 'MILAGROS', 'direccion': 'AUTOVIA A-1 KM. 149,3', 'lat': 41.593833, 'lon': -3.697222, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo A', 'litros': 27.97, 'precioUnitario': 1.456, 'importe': 40.72}]",33.65,7.07,40.72,EUR,Factura simplificada
T-F023A953AE30,EMP003,Transporte_03 S.L.,EMP003-U001,2025-07-23,06:47:46,Tarjeta de empresa,"{'id': '8412', 'nombre': 'PETRONOR', 'provincia': 'OURENSE', 'municipio': 'CUALEDRO', 'direccion': 'CARRETERA CARRETERA DE XINZO KM. 12,900', 'lat': 41.988722, 'lon': -7.603278, 'grupo': 'PETRONOR', 'nifEmpresa': 'U10158194'}","[{'producto': 'Gasóleo Premium', 'litros': 28.18, 'precioUnitario': 1.56, 'importe': 43.96}]",36.33,7.63,43.96,EUR,Factura simplificada
T-0C664EDBA4BB,EMP003,Transporte_03 S.L.,EMP003-U001,2025-01-13,14:49:49,Tarjeta de empresa,"{'id': '3946', 'nombre': 'REPSOL', 'provincia': 'CÓRDOBA', 'municipio': 'CARLOTA (LA)', 'direccion': 'AVENIDA CARLOS III, 139', 'lat': 37.665, 'lon': -4.942722, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 61.27, 'precioUnitario': 1.447, 'importe': 88.66}]",73.27,15.39,88.66,EUR,Factura simplificada
T-2D85CC110778,EMP003,Transporte_03 S.L.,EMP003-U001,2025-04-20,09:20:57,Tarjeta de empresa,"{'id': '6018', 'nombre': 'REPSOL', 'provincia': 'LEÓN', 'municipio': 'PONFERRADA', 'direccion': 'CALLE AVDA. DE LOS ESCRITORES, SN', 'lat': 42.549333, 'lon': -6.606694, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 64.72, 'precioUnitario': 1.504, 'importe': 97.34}]",80.45,16.89,97.34,EUR,Factura simplificada
T-335515F3D723,EMP003,Transporte_03 S.L.,EMP003-U001,2025-01-30,01:07:34,Tarjeta de empresa,"{'id': '1358', 'nombre': 'PLENERGY', 'provincia': 'BADAJOZ', 'municipio': 'DON BENITO', 'direccion': 'AVENIDA MADRID DE, 23', 'lat': 38.964278, 'lon': -5.857028, 'grupo': 'PLENERGY', 'nifEmpresa': 'D22444723'}","[{'producto': 'Gasolina 98 E5', 'litros': 27.33, 'precioUnitario': 1.7, 'importe': 46.46}]",38.4,8.06,46.46,EUR,Factura simplificada
T-0592D15261ED,EMP003,Transporte_03 S.L.,EMP003-U001,2025-07-02,09:19:00,Tarjeta de empresa,"{'id': '10894', 'nombre': 'BP CHIVA', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'CHIVA', 'direccion': 'CALLE PROYECTO, 4', 'lat': 39.469889, 'lon': -0.7085, 'grupo': 'BP CHIVA', 'nifEmpresa': 'A71543797'}","[{'producto': 'Gasolina 95 E5', 'litros': 38.99, 'precioUnitario': 1.498, 'importe': 58.41}]",48.27,10.14,58.41,EUR,Factura simplificada
T-59EFB23AA296,EMP003,Transporte_03 S.L.,EMP003-U001,2025-01-13,20:58:13,Tarjeta de empresa,"{'id': '8476', 'nombre': 'REPSOL', 'provincia': 'PALENCIA', 'municipio': 'AGUILAR DE CAMPOO', 'direccion': 'AUTOVIA A-67 KM. 116,600', 'lat': 42.86725, 'lon': -4.154528, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 57.22, 'precioUnitario': 1.652, 'importe': 94.53}]",78.12,16.41,94.53,EUR,Factura simplificada
T-8DA387FB12EA,EMP003,Transporte_03 S.L.,EMP003-U001,2025-02-01,00:24:48,Tarjeta de empresa,"{'id': '8552', 'nombre': 'DISA AGUIMES', 'provincia': 'PALMAS (LAS)', 'municipio': 'AGÜIMES', 'direccion': 'CALLE JUAN ALVARADO Y SANZ, 79', 'lat': 27.904056, 'lon': -15.444806, 'grupo': 'DISA AGUIMES', 'nifEmpresa': 'E65756926'}","[{'producto': 'Gasolina 95 E5', 'litros': 36.14, 'precioUnitario': 1.533, 'importe': 55.4}]",45.79,9.61,55.4,EUR,Factura simplificada
T-1FAFBE6008F1,EMP003,Transporte_03 S.L.,EMP003-U002,2025-02-23,15:18:24,Efectivo,"{'id': '4055', 'nombre': 'CARREFOUR', 'provincia': 'CÓRDOBA', 'municipio': 'LUCENA', 'direccion': 'POLIGONO LOS POLVILLARES PLAN PARCIAL, 1', 'lat': 37.40375, 'lon': -4.500306, 'grupo': 'CARREFOUR', 'nifEmpresa': 'W7526547J'}","[{'producto': 'Gasóleo A', 'litros': 36.73, 'precioUnitario': 1.447, 'importe': 53.15}]",43.93,9.22,53.15,EUR,Factura simplificada
T-B4585DAB50C9,EMP003,Transporte_03 S.L.,EMP003-U002,2025-06-29,15:30:18,Tarjeta de empresa,"{'id': '11034', 'nombre': 'REPSOL', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'ONTINYENT', 'direccion': 'AVENIDA VALENCIA, 3', 'lat': 38.828, 'lon': -0.605667, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 33.08, 'precioUnitario': 1.718, 'importe': 56.83}]",46.97,9.86,56.83,EUR,Factura simplificada
T-948E38977B02,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-17,03:49:26,Efectivo,"{'id': '5833', 'nombre': 'REPSOL', 'provincia': 'JAÉN', 'municipio': 'MANCHA REAL', 'direccion': 'AVENIDA TORRES, S/N', 'lat': 37.783889, 'lon': -3.600111, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 41.01, 'precioUnitario': 1.565, 'importe': 64.18}]",53.04,11.14,64.18,EUR,Factura simplificada
T-1F5A8AD28608,EMP003,Transporte_03 S.L.,EMP003-U002,2025-04-22,09:39:28,Tarjeta de empresa,"{'id': '317', 'nombre': 'COOPERATIVA SAN CRISTOBAL', 'provincia': 'ALICANTE', 'municipio': 'CAÑADA', 'direccion': 'CALLE BIAR, 1', 'lat': 38.675278, 'lon': -0.804917, 'grupo': 'COOPERATIVA SAN CRISTOBAL', 'nifEmpresa': 'J07374168'}","[{'producto': 'Gasolina 98 E5', 'litros': 13.82, 'precioUnitario': 1.728, 'importe': 23.88}]",19.74,4.14,23.88,EUR,Factura simplificada
T-F946F5256C82,EMP003,Transporte_03 S.L.,EMP003-U002,2025-05-27,22:30:35,Tarjeta de empresa,"{'id': '1254', 'nombre': 'LA SOLEDAD', 'provincia': 'BADAJOZ', 'municipio': 'ACEUCHAL', 'direccion': 'CALLE PADRON DE SAN ANTONIO, S/N', 'lat': 38.643611, 'lon': -6.4955, 'grupo': 'LA SOLEDAD', 'nifEmpresa': 'N2661797G'}","[{'producto': 'Gasóleo Premium', 'litros': 44.43, 'precioUnitario': 1.533, 'importe': 68.11}]",56.29,11.82,68.11,EUR,Factura simplificada
T-D37BE2F01CEB,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-31,14:16:11,Efectivo,"{'id': '940', 'nombre': 'PETRONOR', 'provincia': 'ASTURIAS', 'municipio': 'ALLANDE', 'direccion': 'CL AVENIDA DE GALICIA, 44', 'lat': 43.271667, 'lon': -6.614222, 'grupo': 'PETRONOR', 'nifEmpresa': 'U80589112'}","[{'producto': 'Gasóleo Premium', 'litros': 71.94, 'precioUnitario': 1.558, 'importe': 112.08}]",92.63,19.45,112.08,EUR,Factura simplificada
T-E401FD64A904,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-07,17:03:59,Tarjeta de empresa,"{'id': '2580', 'nombre': 'PETRONOR', 'provincia': 'BIZKAIA', 'municipio': 'ARRIGORRIAGA', 'direccion': 'AU AP-68, 6', 'lat': 43.190194, 'lon': -2.897389, 'grupo': 'PETRONOR', 'nifEmpresa': 'E09656109'}","[{'producto': 'Gasolina 98 E5', 'litros': 19.6, 'precioUnitario': 1.713, 'importe': 33.57}]",27.74,5.83,33.57,EUR,Factura simplificada
T-F70F5B58B9F3,EMP003,Transporte_03 S.L.,EMP003-U002,2025-05-13,19:11:33,Tarjeta de empresa,"{'id': '6543', 'nombre': 'BP LA FALUA', 'provincia': 'MADRID', 'municipio': 'ARANJUEZ', 'direccion': 'CARRETERA M-305 KM. 5', 'lat': 40.072083, 'lon': -3.6085, 'grupo': 'BP LA FALUA', 'nifEmpresa': 'Q8993756I'}","[{'producto': 'Gasolina 95 E5', 'litros': 57.45, 'precioUnitario': 1.541, 'importe': 88.53}]",73.17,15.36,88.53,EUR,Factura simplificada
T-35D4BD9FCA1F,EMP003,Transporte_03 S.L.,EMP003-U002,2025-02-01,22:08:13,Tarjeta de empresa,"{'id': '4233', 'nombre': 'CEPSA', 'provincia': 'CORUÑA (A)', 'municipio': 'CERCEDA', 'direccion': 'RUA XAQUIN LORENZO, 28', 'lat': 43.159639, 'lon': -8.56675, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 40.38, 'precioUnitario': 1.513, 'importe': 61.09}]",50.49,10.6,61.09,EUR,Factura simplificada
T-CB38CA6F3DB0,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-03,14:51:33,Tarjeta de empresa,"{'id': '11556', 'nombre': 'TEO', 'provincia': 'ZAMORA', 'municipio': 'QUIRUELAS DE VIDRIALES', 'direccion': 'CTRA RIO CHICO km S/N', 'lat': 42.009222, 'lon': -5.840944, 'grupo': 'TEO', 'nifEmpresa': 'X46112546'}","[{'producto': 'Gasolina 98 E5', 'litros': 25.18, 'precioUnitario': 1.684, 'importe': 42.4}]",35.04,7.36,42.4,EUR,Factura simplificada
T-7365FF53958C,EMP003,Transporte_03 S.L.,EMP003-U002,2025-02-15,20:23:46,Tarjeta de empresa,"{'id': '1042', 'nombre': 'DISMUSA MASYMAS', 'provincia': 'ASTURIAS', 'municipio': 'LANGREO', 'direccion': 'CALLE ALISEDA UMERAL POLG. IND. DE RIAÑO I, 1', 'lat': 43.322583, 'lon': -5.718667, 'grupo': 'DISMUSA MASYMAS', 'nifEmpresa': 'F57177511'}","[{'producto': 'Gasóleo A', 'litros': 48.46, 'precioUnitario': 1.476, 'importe': 71.53}]",59.12,12.41,71.53,EUR,Factura simplificada
T-B600A7226219,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-28,07:41:50,Tarjeta de empresa,"{'id': '3789', 'nombre': 'MOEVE', 'provincia': 'CIUDAD REAL', 'municipio': 'MEMBRILLA', 'direccion': 'AUTOVIA CARRETERA GENERAL DE ANDALUCIA KM. 178,800', 'lat': 38.957472, 'lon': -3.383194, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo A', 'litros': 38.75, 'precioUnitario': 1.452, 'importe': 56.27}]",46.5,9.77,56.27,EUR,Factura simplificada
T-A8977DDB3C79,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-09,17:43:22,Tarjeta de empresa,"{'id': '3427', 'nombre': 'REPSOL', 'provincia': 'CANTABRIA', 'municipio': 'SANTILLANA DEL MAR', 'direccion': 'CARRETERA 6316 KM.2 KM. 2', 'lat': 43.378278, 'lon': -4.05975, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 95 E5', 'litros': 52.38, 'precioUnitario': 1.55, 'importe': 81.19}]",67.1,14.09,81.19,EUR,Factura simplificada
T-3DF30C5A8E77,EMP003,Transporte_03 S.L.,EMP003-U002,2025-05-26,08:13:59,Tarjeta de empresa,"{'id': '11409', 'nombre': 'REPSOL', 'provincia': 'VALLADOLID', 'municipio': 'PEDROSA DEL REY', 'direccion': 'CARRETERA CR VP-6701 VILLAESTER-PEDROSA DEL REY KM. 1', 'lat': 41.51825, 'lon': -5.213694, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 41.58, 'precioUnitario': 1.704, 'importe': 70.85}]",58.55,12.3,70.85,EUR,Factura simplificada
T-FA1591B4E32F,EMP003,Transporte_03 S.L.,EMP003-U002,2025-01-20,21:19:09,Tarjeta de empresa,"{'id': '2848', 'nombre': 'REPSOL', 'provincia': 'CÁCERES', 'municipio': 'ALCUÉSCAR', 'direccion': 'CR N-630, 590,5', 'lat': 39.164306, 'lon': -6.264417, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasolina 98 E5', 'litros': 22.96, 'precioUnitario': 1.677, 'importe': 38.5}]",31.82,6.68,38.5,EUR,Factura simplificada
T-A2E969262D33,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-12,06:44:34,Tarjeta de empresa,"{'id': '9594', 'nombre': 'AREA DE SERVICIO LAS NIEVES *', 'provincia': 'SEVILLA', 'municipio': 'BENACAZÓN', 'direccion': 'CARRETERA A-473 KM. 2,800', 'lat': 37.362056, 'lon': -6.2005, 'grupo': 'AREA DE SERVICIO LAS NIEVES *', 'nifEmpresa': 'D22660930'}","[{'producto': 'Gasóleo Premium', 'litros': 60.42, 'precioUnitario': 1.58, 'importe': 95.46}]",78.89,16.57,95.46,EUR,Factura simplificada
T-B73372A5C274,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-24,15:07:14,Tarjeta de empresa,"{'id': '686', 'nombre': 'REPSOL', 'provincia': 'ALMERÍA', 'municipio': 'BENAHADUX', 'direccion': 'CARRERA A-92 KM.391, 40', 'lat': 36.924639, 'lon': -2.461556, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 38.9, 'precioUnitario': 1.526, 'importe': 59.36}]",49.06,10.3,59.36,EUR,Factura simplificada
T-434A6D6C0C68,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-17,12:12:04,Tarjeta de empresa,"{'id': '6546', 'nombre': 'E.LECLERC', 'provincia': 'MADRID', 'municipio': 'ARANJUEZ', 'direccion': 'CALLE DE LAS MORERAS, 62', 'lat': 40.034306, 'lon': -3.58175, 'grupo': 'E.LECLERC', 'nifEmpresa': 'P9182553I'}","[{'producto': 'Gasolina 98 E5', 'litros': 21.41, 'precioUnitario': 1.734, 'importe': 37.12}]",30.68,6.44,37.12,EUR,Factura simplificada
T-D6C103F5DF0F,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-17,01:21:21,Tarjeta de empresa,"{'id': '960', 'nombre': 'ESC-PETROLEOS', 'provincia': 'ASTURIAS', 'municipio': 'CABRALES', 'direccion': 'CARRETERA AS-114 KM. 32,80', 'lat': 43.297944, 'lon': -4.795833, 'grupo': 'ESC-PETROLEOS', 'nifEmpresa': 'F85969699'}","[{'producto': 'Gasóleo Premium', 'litros': 29.53, 'precioUnitario': 1.57, 'importe': 46.36}]",38.31,8.05,46.36,EUR,Factura simplificada
T-DB1B6B007DA5,EMP003,Transporte_03 S.L.,EMP003-U002,2025-07-21,23:52:40,Tarjeta de empresa,"{'id': '6418', 'nombre': 'MOEVE', 'provincia': 'LUGO', 'municipio': 'SARRIA', 'direccion': 'RUA BENIGNO QUIROGA, 92', 'lat': 42.772417, 'lon': -7.414778, 'grupo': 'MOEVE', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasolina 95 E5', 'litros': 69.81, 'precioUnitario': 1.503, 'importe': 104.92}]",86.71,18.21,104.92,EUR,Factura simplificada
T-8685F0640D10,EMP003,Transporte_03 S.L.,EMP003-U002,2025-04-25,13:12:20,Tarjeta de empresa,"{'id': '3028', 'nombre': 'GARRUCHO', 'provincia': 'CÁDIZ', 'municipio': 'ARCOS DE LA FRONTERA', 'direccion': 'N 342 km 26.8', 'lat': 36.741389, 'lon': -5.854528, 'grupo': 'GARRUCHO', 'nifEmpresa': 'A99125130'}","[{'producto': 'Gasolina 98 E5', 'litros': 40.92, 'precioUnitario': 1.686, 'importe': 68.99}]",57.02,11.97,68.99,EUR,Factura simplificada
T-960805E9D8CC,EMP003,Transporte_03 S.L.,EMP003-U002,2025-01-01,03:47:04,Tarjeta de empresa,"{'id': '8322', 'nombre': 'PETROPRIX', 'provincia': 'NAVARRA', 'municipio': 'PAMPLONA/IRUÑA', 'direccion': 'CALLE E, 1', 'lat': 42.814806, 'lon': -1.684778, 'grupo': 'PETROPRIX', 'nifEmpresa': 'B23709892'}","[{'producto': 'Gasóleo A', 'litros': 46.48, 'precioUnitario': 1.405, 'importe': 65.3}]",53.97,11.33,65.3,EUR,Factura simplificada
T-D88B6A6729C3,EMP003,Transporte_03 S.L.,EMP003-U002,2025-07-29,17:37:42,Tarjeta de empresa,"{'id': '11132', 'nombre': 'GALP - AMERICAN PETROL ', 'provincia': 'VALENCIA / VALÈNCIA', 'municipio': 'REQUENA', 'direccion': 'CALLE TRANSPORTE, 9', 'lat': 39.505417, 'lon': -1.124583, 'grupo': 'GALP - AMERICAN PETROL ', 'nifEmpresa': 'Z96627823'}","[{'producto': 'Gasolina 98 E5', 'litros': 35.22, 'precioUnitario': 1.7, 'importe': 59.87}]",49.48,10.39,59.87,EUR,Factura simplificada
T-B610D5EAA982,EMP003,Transporte_03 S.L.,EMP003-U002,2025-04-03,22:49:47,Tarjeta de empresa,"{'id': '4552', 'nombre': 'PEDROGAS S.L. (JULIO CHARCO)', 'provincia': 'CUENCA', 'municipio': 'PEDROÑERAS (LAS)', 'direccion': 'CALLE JORGE MANRIQUE, 1', 'lat': 39.455389, 'lon': -2.681611, 'grupo': 'PEDROGAS S.L. (JULIO CHARCO)', 'nifEmpresa': 'C79050720'}","[{'producto': 'Gasolina 98 E5', 'litros': 58.39, 'precioUnitario': 1.695, 'importe': 98.97}]",81.79,17.18,98.97,EUR,Factura simplificada
T-260DD93C96AC,EMP003,Transporte_03 S.L.,EMP003-U002,2025-01-16,21:57:40,Efectivo,"{'id': '2069', 'nombre': 'BALLENOIL', 'provincia': 'BARCELONA', 'municipio': ""HOSPITALET DE LLOBREGAT (L')"", 'direccion': 'CALLE MIGUEL HERNANDEZ, 116', 'lat': 41.351139, 'lon': 2.120944, 'grupo': 'BALLENOIL', 'nifEmpresa': 'B65371171'}","[{'producto': 'Gasolina 98 E5', 'litros': 42.67, 'precioUnitario': 1.721, 'importe': 73.44}]",60.69,12.75,73.44,EUR,Factura simplificada
T-EB476D3B480A,EMP003,Transporte_03 S.L.,EMP003-U002,2025-01-28,17:46:20,Tarjeta de empresa,"{'id': '2437', 'nombre': 'CEPSA', 'provincia': 'BARCELONA', 'municipio': 'SANTA PERPÈTUA DE MOGODA', 'direccion': 'AUTOPISTA AP-7 KM. 144', 'lat': 41.526139, 'lon': 2.168083, 'grupo': 'CEPSA', 'nifEmpresa': 'A28003119'}","[{'producto': 'Gasóleo Premium', 'litros': 41.91, 'precioUnitario': 1.495, 'importe': 62.66}]",51.79,10.87,62.66,EUR,Factura simplificada
T-1CFCDD96C653,EMP003,Transporte_03 S.L.,EMP003-U002,2025-07-01,04:06:23,Tarjeta de empresa,"{'id': '9764', 'nombre': 'REPSOL', 'provincia': 'SEVILLA', 'municipio': 'LEBRIJA', 'direccion': 'CARRETERA A-471 SEVILLA-CHIPIONA KM. 27,900', 'lat': 36.927333, 'lon': -6.071222, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 61.98, 'precioUnitario': 1.574, 'importe': 97.56}]",80.63,16.93,97.56,EUR,Factura simplificada
T-78107C74A132,EMP003,Transporte_03 S.L.,EMP003-U002,2025-02-06,18:04:31,Tarjeta de empresa,"{'id': '6089', 'nombre': 'VALCARCE', 'provincia': 'LEÓN', 'municipio': 'VILLADECANES', 'direccion': 'N-120 km 429', 'lat': 42.544639, 'lon': -6.782139, 'grupo': 'VALCARCE', 'nifEmpresa': 'B24028011'}","[{'producto': 'Gasolina 95 E5', 'litros': 25.01, 'precioUnitario': 1.517, 'importe': 37.94}]",31.36,6.58,37.94,EUR,Factura simplificada
T-F490D5F60591,EMP003,Transporte_03 S.L.,EMP003-U002,2025-07-08,23:02:10,Tarjeta de empresa,"{'id': '1130', 'nombre': 'LAS PALMERAS', 'provincia': 'ASTURIAS', 'municipio': 'SIERO', 'direccion': 'CARRETERA AS-249 KM. 8,5', 'lat': 43.346583, 'lon': -5.627472, 'grupo': 'LAS PALMERAS', 'nifEmpresa': 'Y79788196'}","[{'producto': 'Gasolina 95 E5', 'litros': 39.23, 'precioUnitario': 1.557, 'importe': 61.08}]",50.48,10.6,61.08,EUR,Factura simplificada
T-8450D97A1DFF,EMP003,Transporte_03 S.L.,EMP003-U002,2025-02-15,17:45:46,Tarjeta de empresa,"{'id': '1462', 'nombre': 'NTRA SRA DE BELEN ', 'provincia': 'BADAJOZ', 'municipio': 'PUEBLA DE SANCHO PÉREZ', 'direccion': 'CALLE CRUZ VERDE, 9', 'lat': 38.394222, 'lon': -6.393889, 'grupo': 'NTRA SRA DE BELEN ', 'nifEmpresa': 'B80783616'}","[{'producto': 'Gasolina 95 E5', 'litros': 34.66, 'precioUnitario': 1.525, 'importe': 52.86}]",43.69,9.17,52.86,EUR,Factura simplificada
T-36AD2ACEF4A3,EMP003,Transporte_03 S.L.,EMP003-U002,2025-05-02,13:37:39,Efectivo,"{'id': '5382', 'nombre': 'ASOCIACION LOCAL DE AGRICULTORES Y GANADEROS DE MARCHAMALO', 'provincia': 'GUADALAJARA', 'municipio': 'MARCHAMALO', 'direccion': 'CAMINO SAN MARTIN CTRA. FONTANAR', 'lat': 40.674528, 'lon': -3.209194, 'grupo': 'ASOCIACION LOCAL DE AGRICULTORES Y GANADEROS DE MARCHAMALO', 'nifEmpresa': 'S4517133G'}","[{'producto': 'Gasolina 98 E5', 'litros': 41.62, 'precioUnitario': 1.712, 'importe': 71.25}]",58.88,12.37,71.25,EUR,Factura simplificada
T-B8DCFFDF45C4,EMP003,Transporte_03 S.L.,EMP003-U002,2025-06-05,04:47:37,Tarjeta de empresa,"{'id': '8907', 'nombre': 'REPSOL', 'provincia': 'PONTEVEDRA', 'municipio': 'PONTEVEDRA', 'direccion': 'CR N-550, 126,4', 'lat': 42.398417, 'lon': -8.636361, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo A', 'litros': 28.51, 'precioUnitario': 1.47, 'importe': 41.91}]",34.64,7.27,41.91,EUR,Factura simplificada
T-62718F703F2A,EMP003,Transporte_03 S.L.,EMP003-U002,2025-03-28,03:28:12,Tarjeta de empresa,"{'id': '8020', 'nombre': 'REPSOL', 'provincia': 'MURCIA', 'municipio': 'MURCIA', 'direccion': 'AVENIDA JERONIMOS  EN  GUADALUPE, 160', 'lat': 37.995639, 'lon': -1.176611, 'grupo': 'REPSOL', 'nifEmpresa': 'A78374725'}","[{'producto': 'Gasóleo Premium', 'litros': 25.41, 'precioUnitario': 1.495, 'importe': 37.99}]",31.4,6.59,37.99,EUR,Factura simplificada
T-C99FFCBD22C2,EMP003,Transporte_03 S.L.,EMP003-U002,2025-02-16,12:03:31,Tarjeta de empresa,"{'id': '8296', 'nombre': 'AVIA', 'provincia': 'NAVARRA', 'municipio': 'MENDAZA', 'direccion': 'CARRETERA NA-132-A km 19', 'lat': 42.666917, 'lon': -2.252397, 'grupo': 'AVIA', 'nifEmpresa': 'A20072070'}","[{'producto': 'Gasolina 98 E5', 'litros': 33.03, 'precioUnitario': 1.688, 'importe': 55.75}]",46.07,9.68,55.75,EUR,Factura simplificada
