tipoDocumento,concesionaria,autopista,fechaHora,categoriaVehiculo,importe,ivaIncluido,formaPago,referencia,idEmpresa,empresaNombre,idUsuario,provincia,tramo,entrada,salida
Peaje,Estatal,AP-7,2025-05-31 01:05:53,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-13F8DE47,EMP002,Transporte_02 S.L.,EMP002-U13,BARCELONA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-05-27 02:41:07,LIGEROS,"3,70 €",IVA incluido,Tarjeta de empresa,PASO-5073296C,EMP002,Transporte_02 S.L.,EMP002-U13,VALENCIA / VALÈNCIA,Troncal de San Pedro de Alcantara – ,Troncal de San Pedro de Alcantara,
Peaje,Estatal,AP-7,2025-06-19 01:30:47,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-9963C317,EMP002,Transporte_02 S.L.,EMP002-U13,CASTELLÓN / CASTELLÓ,737 Almoradí-Dolores – 768 Campoamor-Urbanizaciones,737 Almoradí-Dolores,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-05-20 17:14:47,LIGEROS,"2,40 €",IVA incluido,Tarjeta de empresa,PASO-4505290C,EMP002,Transporte_02 S.L.,EMP002-U13,VALENCIA / VALÈNCIA,Troncal de Manilva – ,Troncal de Manilva,
Peaje,Estatal,AP-7,2025-03-19 02:23:33,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-02042A03,EMP002,Transporte_02 S.L.,EMP002-U13,MÁLAGA,763 La Zenia Urbanizaciones – 794 Los Alcazares (Sur),763 La Zenia Urbanizaciones,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-06-24 23:55:00,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-5C7F1376,EMP002,Transporte_02 S.L.,EMP002-U13,BARCELONA,763 La Zenia Urbanizaciones – 790 Los Alcazares (Centro)-Torre Pacheco,763 La Zenia Urbanizaciones,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-02-02 00:36:36,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-749AD522,EMP002,Transporte_02 S.L.,EMP002-U13,BARCELONA,758 San Miguel de Salinas-Torrevieja – 782 Balsicas,758 San Miguel de Salinas-Torrevieja,782 Balsicas
Peaje,Estatal,AP-7,2025-01-26 16:16:09,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-E099BC5C,EMP002,Transporte_02 S.L.,EMP002-U13,BARCELONA,740 Almoradí-Formentera – 770 El Pilar de la Horadada (Norte),740 Almoradí-Formentera,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-01-24 23:55:00,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-ADA81AC3,EMP002,Transporte_02 S.L.,EMP002-U13,CÁDIZ,754 Carretera San Miguel Benijofar – 777 El Mirador-Colonia Ruiz de Alda,754 Carretera San Miguel Benijofar,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-68,2025-05-13 10:44:34,LIGEROS,"14,95 €",IVA incluido,Tarjeta de empresa,PASO-46134F71,EMP002,Transporte_02 S.L.,EMP002-U13,BIZKAIA,Zambrana – Autop. Navarra,Zambrana,Autop. Navarra
Peaje,Estatal,AP-66,2025-04-12 21:53:37,LIGEROS,"9,80 €",IVA incluido,Tarjeta de empresa,PASO-7943DBED,EMP002,Transporte_02 S.L.,EMP002-U14,LEÓN,Campomanes – La Magdalena,Campomanes,La Magdalena
Peaje,Estatal,AP-7,2025-05-02 01:36:56,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-F5C02D51,EMP002,Transporte_02 S.L.,EMP002-U14,CASTELLÓN / CASTELLÓ,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-02-03 17:54:47,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-67418332,EMP002,Transporte_02 S.L.,EMP002-U14,BARCELONA,754 Carretera San Miguel Benijofar – 775 Los Tárragas,754 Carretera San Miguel Benijofar,775 Los Tárragas
Peaje,Estatal,AP-61,2025-05-11 19:57:29,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-69FC8E58,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-61,2025-07-08 12:59:04,LIGEROS,"0,70 €",IVA incluido,Tarjeta de empresa,PASO-8B7B3B83,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,Otero de Herreros – Ortigosa,Otero de Herreros,Ortigosa
Peaje,Estatal,AP-7,2025-03-01 11:43:49,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-390D9F0F,EMP002,Transporte_02 S.L.,EMP002-U14,ALICANTE,775 Los Tárragas – 797 Torre del Negro,775 Los Tárragas,797 Torre del Negro
Peaje,Estatal,AP-61,2025-04-17 11:37:13,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-1723091A,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-61,2025-06-12 04:46:18,LIGEROS,"1,50 €",IVA incluido,Tarjeta de empresa,PASO-6D4D66D6,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,San Rafael – Ortigosa,San Rafael,Ortigosa
Peaje,Estatal,AP-66,2025-02-04 08:03:41,LIGEROS,"15,60 €",IVA incluido,Tarjeta de empresa,PASO-1265A38D,EMP002,Transporte_02 S.L.,EMP002-U14,ASTURIAS,Campomanes – León,Campomanes,León
Peaje,Estatal,AP-7,2025-05-15 13:07:05,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-1876C629,EMP002,Transporte_02 S.L.,EMP002-U14,MÁLAGA,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-02-06 08:12:01,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-69FF9074,EMP002,Transporte_02 S.L.,EMP002-U14,BARCELONA,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-6,2025-05-12 12:27:48,LIGEROS,"8,75 €",IVA incluido,Tarjeta de empresa,PASO-26F4893C,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,San Rafael – Adanero,San Rafael,Adanero
Peaje,Estatal,AP-7,2025-06-04 14:28:54,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-720FC1C5,EMP002,Transporte_02 S.L.,EMP002-U14,MÁLAGA,754 Carretera San Miguel Benijofar – 790 Los Alcazares (Centro)-Torre Pacheco,754 Carretera San Miguel Benijofar,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-61,2025-03-17 03:05:55,LIGEROS,"0,80 €",IVA incluido,Tarjeta de empresa,PASO-009D11BE,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,Conexión AP-6 (El Espinar) – Otero de H.,Conexión AP-6 (El Espinar),Otero de H.
Peaje,Estatal,AP-7,2025-06-17 22:15:25,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-1A0190D0,EMP002,Transporte_02 S.L.,EMP002-U14,BARCELONA,737 Almoradí-Dolores – 768 Campoamor-Urbanizaciones,737 Almoradí-Dolores,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-68,2025-05-19 14:30:24,LIGEROS,"11,85 €",IVA incluido,Tarjeta de empresa,PASO-D8DE51BD,EMP002,Transporte_02 S.L.,EMP002-U14,ZARAGOZA,Alfaro – Zaragoza,Alfaro,Zaragoza
Peaje,Estatal,AP-7,2025-07-29 17:51:20,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3649C523,EMP002,Transporte_02 S.L.,EMP002-U14,ALICANTE,784 San Javier (Sur)-Acceso aeropuerto – 790 Los Alcazares (Centro)-Torre Pacheco,784 San Javier (Sur)-Acceso aeropuerto,790 Los Alcazares (Centro)-Torre Pacheco
Peaje,Estatal,AP-7,2025-04-09 17:55:18,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-6FF45375,EMP002,Transporte_02 S.L.,EMP002-U14,CÁDIZ,Acceso de La Zenia – ,Acceso de La Zenia,
Peaje,Estatal,AP-7,2025-02-06 14:06:54,LIGEROS,"5,50 €",IVA incluido,Efectivo,PASO-4E0E575F,EMP002,Transporte_02 S.L.,EMP002-U14,ALICANTE,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-61,2025-02-24 00:15:51,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-34E66DEE,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-61,2025-05-19 01:02:02,LIGEROS,"0,90 €",IVA incluido,Tarjeta de empresa,PASO-3B0A369D,EMP002,Transporte_02 S.L.,EMP002-U14,MADRID,San Rafael – Otero de Herreros,San Rafael,Otero de Herreros
Peaje,Estatal,AP-7,2025-02-17 20:09:30,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-89AAB7EA,EMP002,Transporte_02 S.L.,EMP002-U14,ALICANTE,754 Carretera San Miguel Benijofar – 780 San Javier (Norte)-Sucina,754 Carretera San Miguel Benijofar,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-03-27 05:09:48,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-422A99AE,EMP002,Transporte_02 S.L.,EMP002-U14,CÁDIZ,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-07-15 00:45:08,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-3C046F52,EMP002,Transporte_02 S.L.,EMP002-U14,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 768 Campoamor-Urbanizaciones,758 San Miguel de Salinas-Torrevieja,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-05-14 01:25:02,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-9DCAD2B3,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-61,2025-06-11 09:33:52,LIGEROS,"1,50 €",IVA incluido,Tarjeta de empresa,PASO-5DEE3701,EMP002,Transporte_02 S.L.,EMP002-U15,MADRID,San Rafael – Ortigosa,San Rafael,Ortigosa
Peaje,Estatal,AP-7,2025-02-11 22:02:07,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-C0AA3903,EMP002,Transporte_02 S.L.,EMP002-U15,VALENCIA / VALÈNCIA,740 Almoradí-Formentera – 770 El Pilar de la Horadada (Norte),740 Almoradí-Formentera,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-03-18 19:48:35,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-8A1EFDF8,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,754 Carretera San Miguel Benijofar – 768 Campoamor-Urbanizaciones,754 Carretera San Miguel Benijofar,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-7,2025-03-27 13:12:26,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-13142189,EMP002,Transporte_02 S.L.,EMP002-U15,ALICANTE,754 Carretera San Miguel Benijofar – 770 El Pilar de la Horadada (Norte),754 Carretera San Miguel Benijofar,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-14 07:58:35,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-C1F15899,EMP002,Transporte_02 S.L.,EMP002-U15,TARRAGONA,Troncal de Los Montesinos – ,Troncal de Los Montesinos,
Peaje,Estatal,AP-7,2025-04-16 15:22:50,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-521A01F5,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,754 Carretera San Miguel Benijofar – 774 San Pedro del Pinatar (Norte),754 Carretera San Miguel Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-7,2025-06-03 17:24:05,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-4F539FC3,EMP002,Transporte_02 S.L.,EMP002-U15,CÁDIZ,754 Carretera San Miguel Benijofar – 800 Los Beatos-El Algar,754 Carretera San Miguel Benijofar,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-07-06 09:23:27,LIGEROS,"5,55 €",IVA incluido,Tarjeta de empresa,PASO-ABAE0B32,EMP002,Transporte_02 S.L.,EMP002-U15,VALENCIA / VALÈNCIA,Calahonda – San Pedro de Alcantara,Calahonda,San Pedro de Alcantara
Peaje,Estatal,AP-61,2025-07-24 11:39:14,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-13618071,EMP002,Transporte_02 S.L.,EMP002-U15,SEGOVIA,Otero de Herreros – Hontoria,Otero de Herreros,Hontoria
Peaje,Estatal,AP-7,2025-05-27 15:36:54,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-1303C9B3,EMP002,Transporte_02 S.L.,EMP002-U15,TARRAGONA,758 San Miguel de Salinas-Torrevieja – 770 El Pilar de la Horadada (Norte),758 San Miguel de Salinas-Torrevieja,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-61,2025-02-09 00:26:31,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-2C92FDEB,EMP002,Transporte_02 S.L.,EMP002-U15,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-68,2025-07-30 00:57:52,LIGEROS,"3,60 €",IVA incluido,Tarjeta de empresa,PASO-81505F19,EMP002,Transporte_02 S.L.,EMP002-U15,BIZKAIA,Agoncillo – Calahorra,Agoncillo,Calahorra
Peaje,Estatal,AP-7,2025-05-16 04:04:47,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-C714C849,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-7,2025-06-09 16:12:56,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-5BA93207,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,Troncal de Calahonda – ,Troncal de Calahonda,
Peaje,Estatal,AP-9,2025-06-12 03:54:38,LIGEROS,"1,35 €",IVA incluido,Tarjeta de empresa,PASO-C52C12EF,EMP002,Transporte_02 S.L.,EMP002-U15,PONTEVEDRA,Pontevedra – Vilaboa,Pontevedra,Vilaboa
Peaje,Estatal,AP-61,2025-01-29 08:26:09,LIGEROS,"2,85 €",IVA incluido,Tarjeta de empresa,PASO-173B964A,EMP002,Transporte_02 S.L.,EMP002-U15,MADRID,Conexión AP-6 (El Espinar) – Segovia,Conexión AP-6 (El Espinar),Segovia
Peaje,Estatal,AP-7,2025-07-22 04:54:05,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-2FB898F5,EMP002,Transporte_02 S.L.,EMP002-U15,VALENCIA / VALÈNCIA,754 Carretera San Miguel Benijofar – 775 Los Tárragas,754 Carretera San Miguel Benijofar,775 Los Tárragas
Peaje,Estatal,AP-61,2025-01-31 05:13:34,LIGEROS,"1,55 €",IVA incluido,Tarjeta de empresa,PASO-59673929,EMP002,Transporte_02 S.L.,EMP002-U15,MADRID,Ortigosa del Monte – Segovia,Ortigosa del Monte,Segovia
Peaje,Estatal,AP-7,2025-03-28 13:37:08,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-2ED60529,EMP002,Transporte_02 S.L.,EMP002-U15,MÁLAGA,754 Carretera San Miguel Benijofar – 782 Balsicas,754 Carretera San Miguel Benijofar,782 Balsicas
Peaje,Estatal,AP-66,2025-05-21 08:24:19,LIGEROS,"5,65 €",IVA incluido,Tarjeta de empresa,PASO-38A7CD1F,EMP002,Transporte_02 S.L.,EMP002-U15,ASTURIAS,Campomanes – Oblanca,Campomanes,Oblanca
Peaje,Estatal,AP-6,2025-02-09 13:01:12,LIGEROS,"3,10 €",IVA incluido,Tarjeta de empresa,PASO-BB4F3822,EMP002,Transporte_02 S.L.,EMP002-U15,MADRID,San Rafael – Villacastín,San Rafael,Villacastín
Peaje,Estatal,AP-7,2025-05-24 07:33:50,LIGEROS,"3,40 €",IVA incluido,Tarjeta de empresa,PASO-7FB0D375,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,Málaga – Calahonda,Málaga,Calahonda
Peaje,Estatal,AP-7,2025-06-15 09:53:31,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-EDEEDA14,EMP002,Transporte_02 S.L.,EMP002-U15,GIRONA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-7,2025-05-16 01:31:46,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-F96B0479,EMP002,Transporte_02 S.L.,EMP002-U15,VALENCIA / VALÈNCIA,740 Almoradí-Formentera – 770 El Pilar de la Horadada (Norte),740 Almoradí-Formentera,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-07-09 06:19:38,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-65B0C9C2,EMP002,Transporte_02 S.L.,EMP002-U15,BARCELONA,737 Almoradí-Dolores – 768 Campoamor-Urbanizaciones,737 Almoradí-Dolores,768 Campoamor-Urbanizaciones
Peaje,Estatal,AP-61,2025-03-05 05:45:43,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-58C53693,EMP002,Transporte_02 S.L.,EMP002-U16,MADRID,Otero de Herreros – Segovia,Otero de Herreros,Segovia
Peaje,Estatal,AP-7,2025-02-07 11:30:12,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-7C145336,EMP002,Transporte_02 S.L.,EMP002-U16,GIRONA,758 San Miguel de Salinas-Torrevieja – 775 Los Tárragas,758 San Miguel de Salinas-Torrevieja,775 Los Tárragas
Peaje,Estatal,AP-61,2025-07-05 12:16:03,LIGEROS,"0,00 €",IVA incluido,Efectivo,PASO-A3B258D8,EMP002,Transporte_02 S.L.,EMP002-U16,MADRID,Hontoria – Segovia,Hontoria,Segovia
Peaje,Estatal,AP-7,2025-01-07 04:10:56,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-202F1438,EMP002,Transporte_02 S.L.,EMP002-U16,ALICANTE,754 Carretera San Miguel Benijofar – 763 La Zenia Urbanizaciones,754 Carretera San Miguel Benijofar,763 La Zenia Urbanizaciones
Peaje,Estatal,AP-7,2025-01-17 09:08:05,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-A0CF4975,EMP002,Transporte_02 S.L.,EMP002-U16,VALENCIA / VALÈNCIA,740 Almoradí-Formentera – 770 El Pilar de la Horadada (Norte),740 Almoradí-Formentera,770 El Pilar de la Horadada (Norte)
Peaje,Estatal,AP-7,2025-06-29 23:55:00,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-F75977D1,EMP002,Transporte_02 S.L.,EMP002-U16,MÁLAGA,758 San Miguel de Salinas-Torrevieja – 777 El Mirador-Colonia Ruiz de Alda,758 San Miguel de Salinas-Torrevieja,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-07-13 18:40:37,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-FE8CCC42,EMP002,Transporte_02 S.L.,EMP002-U16,VALENCIA / VALÈNCIA,751 Los Montesinos – 777 El Mirador-Colonia Ruiz de Alda,751 Los Montesinos,777 El Mirador-Colonia Ruiz de Alda
Peaje,Estatal,AP-7,2025-04-03 09:39:32,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-9B85A493,EMP002,Transporte_02 S.L.,EMP002-U16,MÁLAGA,754 Carretera San Miguel Benijofar – 774 San Pedro del Pinatar (Norte),754 Carretera San Miguel Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-7,2025-05-05 06:52:17,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-85856105,EMP002,Transporte_02 S.L.,EMP002-U16,CASTELLÓN / CASTELLÓ,743 Algorfa-Benijofar – 774 San Pedro del Pinatar (Norte),743 Algorfa-Benijofar,774 San Pedro del Pinatar (Norte)
Peaje,Estatal,AP-7,2025-07-28 18:05:59,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-84A68F9C,EMP002,Transporte_02 S.L.,EMP002-U16,BARCELONA,763 La Zenia Urbanizaciones – 775 Los Tárragas,763 La Zenia Urbanizaciones,775 Los Tárragas
Peaje,Estatal,AP-6,2025-06-15 21:07:03,LIGEROS,"5,45 €",IVA incluido,Tarjeta de empresa,PASO-24A53732,EMP002,Transporte_02 S.L.,EMP002-U16,ÁVILA,Villalba – San Rafael,Villalba,San Rafael
Peaje,Estatal,AP-9,2025-01-01 11:27:08,LIGEROS,"7,60 €",IVA incluido,Tarjeta de empresa,PASO-1126CA28,EMP002,Transporte_02 S.L.,EMP002-U16,PONTEVEDRA,A Coruña o A Barcala – Sigüeiro,A Coruña o A Barcala,Sigüeiro
Peaje,Estatal,AP-68,2025-07-07 08:00:39,LIGEROS,"26,55 €",IVA incluido,Tarjeta de empresa,PASO-3B3CF72E,EMP002,Transporte_02 S.L.,EMP002-U16,BIZKAIA,Subijana – Alagón pk 272,Subijana,Alagón pk 272
Peaje,Estatal,AP-61,2025-02-18 10:16:52,LIGEROS,"1,50 €",IVA incluido,Tarjeta de empresa,PASO-EC0F2F46,EMP002,Transporte_02 S.L.,EMP002-U16,SEGOVIA,San Rafael – Ortigosa,San Rafael,Ortigosa
Peaje,Estatal,AP-68,2025-03-24 03:08:13,LIGEROS,"5,85 €",IVA incluido,Tarjeta de empresa,PASO-489BF239,EMP002,Transporte_02 S.L.,EMP002-U16,ZARAGOZA,Altube – Autop. Burgos,Altube,Autop. Burgos
Peaje,Estatal,AP-7,2025-02-11 07:24:53,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-DD6B1329,EMP002,Transporte_02 S.L.,EMP002-U16,GIRONA,784 San Javier (Sur)-Acceso aeropuerto – 800 Los Beatos-El Algar,784 San Javier (Sur)-Acceso aeropuerto,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-01-19 07:28:58,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-EBFECF6B,EMP002,Transporte_02 S.L.,EMP002-U16,CASTELLÓN / CASTELLÓ,754 Carretera San Miguel Benijofar – 794 Los Alcazares (Sur),754 Carretera San Miguel Benijofar,794 Los Alcazares (Sur)
Peaje,Estatal,AP-7,2025-02-18 05:11:21,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-81A8CFFF,EMP002,Transporte_02 S.L.,EMP002-U16,TARRAGONA,763 La Zenia Urbanizaciones – 770 El Pilar de la Horadada,763 La Zenia Urbanizaciones,770 El Pilar de la Horadada
Peaje,Estatal,AP-7,2025-03-06 15:17:48,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-7EDCD9E1,EMP002,Transporte_02 S.L.,EMP002-U16,ALICANTE,763 La Zenia Urbanizaciones – 775 Los Tárragas,763 La Zenia Urbanizaciones,775 Los Tárragas
Peaje,Estatal,AP-53,2025-05-18 13:21:55,LIGEROS,"7,00 €",IVA incluido,Tarjeta de empresa,PASO-7FC67D31,EMP002,Transporte_02 S.L.,EMP002-U16,PONTEVEDRA,Santiago – Lalín Este,Santiago,Lalín Este
Peaje,Estatal,AP-6,2025-03-12 03:46:41,LIGEROS,"4,50 €",IVA incluido,Tarjeta de empresa,PASO-91B96B32,EMP002,Transporte_02 S.L.,EMP002-U16,MADRID,Villacastín – Adanero,Villacastín,Adanero
Peaje,Estatal,AP-61,2025-04-18 13:26:50,LIGEROS,"2,95 €",IVA incluido,Tarjeta de empresa,PASO-351C9698,EMP002,Transporte_02 S.L.,EMP002-U16,SEGOVIA,San Rafael – El Hontoria,San Rafael,El Hontoria
Peaje,Estatal,AP-7,2025-04-02 21:05:27,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-A900ED2D,EMP002,Transporte_02 S.L.,EMP002-U17,ALICANTE,763 La Zenia Urbanizaciones – 797 Torre del Negro,763 La Zenia Urbanizaciones,797 Torre del Negro
Peaje,Estatal,AP-68,2025-06-24 07:23:43,LIGEROS,"1,30 €",IVA incluido,Tarjeta de empresa,PASO-D7250F0E,EMP002,Transporte_02 S.L.,EMP002-U17,ZARAGOZA,Lodosa – Calahorra,Lodosa,Calahorra
Peaje,Estatal,AP-7,2025-06-25 11:33:18,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-41E97AB8,EMP002,Transporte_02 S.L.,EMP002-U17,BARCELONA,784 San Javier (Sur)-Acceso aeropuerto – 800 Los Beatos-El Algar,784 San Javier (Sur)-Acceso aeropuerto,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-03-01 05:58:11,LIGEROS,"2,75 €",IVA incluido,Tarjeta de empresa,PASO-ABA1D624,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,758 San Miguel de Salinas-Torrevieja – 780 San Javier (Norte)-Sucina,758 San Miguel de Salinas-Torrevieja,780 San Javier (Norte)-Sucina
Peaje,Estatal,AP-68,2025-04-20 18:36:44,LIGEROS,"6,25 €",IVA incluido,Tarjeta de empresa,PASO-2D1FE23C,EMP002,Transporte_02 S.L.,EMP002-U17,ZARAGOZA,Zambrana – Logroño,Zambrana,Logroño
Peaje,Estatal,AP-61,2025-01-03 02:07:51,LIGEROS,"2,15 €",IVA incluido,Tarjeta de empresa,PASO-50700A10,EMP002,Transporte_02 S.L.,EMP002-U17,MADRID,Otero de Herreros – Segovia,Otero de Herreros,Segovia
Peaje,Estatal,AP-61,2025-04-18 03:28:51,LIGEROS,"2,95 €",IVA incluido,Efectivo,PASO-9C0A2EE0,EMP002,Transporte_02 S.L.,EMP002-U17,MADRID,San Rafael – Segovia,San Rafael,Segovia
Peaje,Estatal,AP-7,2025-04-08 23:23:19,LIGEROS,"2,75 €",IVA incluido,Efectivo,PASO-1F6C4613,EMP002,Transporte_02 S.L.,EMP002-U17,CASTELLÓN / CASTELLÓ,763 La Zenia Urbanizaciones – 800 Los Beatos-El Algar,763 La Zenia Urbanizaciones,800 Los Beatos-El Algar
Peaje,Estatal,AP-7,2025-07-10 15:36:36,LIGEROS,"5,50 €",IVA incluido,Tarjeta de empresa,PASO-AC95BE51,EMP002,Transporte_02 S.L.,EMP002-U17,VALENCIA / VALÈNCIA,Troncal de Calahonda – ,Troncal de Calahonda,
